Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,38.62969970703125,40.115501403808594,37.608299255371094,38.25830078125,15.72506332397461,623089.0
2000-01-04,36.21540069580078,37.608299255371094,34.54389953613281,35.286800384521484,14.503710746765137,2403943.0
2000-01-05,34.8224983215332,37.05110168457031,33.52239990234375,36.122501373291016,14.847204208374023,1413096.0
2000-01-06,36.029701232910156,36.493900299072266,34.35820007324219,34.63669967651367,14.236499786376953,1331037.0
2000-01-07,35.286800384521484,37.14400100708008,34.8224983215332,36.401100158691406,14.961714744567871,892635.0
2000-01-10,36.772499084472656,40.02259826660156,36.772499084472656,39.9297981262207,16.412092208862305,2388759.0
2000-01-11,40.20840072631836,40.8583984375,39.46549987792969,39.74399948120117,16.33572769165039,2072261.0
2000-01-12,40.30120086669922,42.06560134887695,39.46549987792969,41.601200103759766,17.099079132080078,1815638.0
2000-01-13,46.43000030517578,49.21580123901367,45.03710174560547,47.35860061645508,19.46550750732422,3902652.0
2000-01-14,48.287200927734375,49.58720016479492,47.35860061645508,48.287200927734375,19.847183227539062,3950789.0
2000-01-17,49.21580123901367,50.88719940185547,49.21580123901367,50.14440155029297,20.610532760620117,1226363.0
2000-01-18,50.608699798583984,51.073001861572266,49.30860137939453,50.23720169067383,20.6486759185791,1645920.0
2000-01-19,49.68009948730469,50.88719940185547,48.287200927734375,48.75149917602539,20.03801727294922,1891774.0
2000-01-20,49.21580123901367,49.68009948730469,47.45140075683594,48.380001068115234,19.885326385498047,1012170.0
2000-01-21,48.287200927734375,49.21580123901367,47.822898864746094,48.00859832763672,19.732669830322266,560845.0
2000-01-24,49.12289810180664,49.12289810180664,47.822898864746094,48.19430160522461,19.80900001525879,509262.0
2000-01-25,48.19430160522461,48.19430160522461,48.19430160522461,48.19430160522461,19.80900001525879,0.0
2000-01-26,47.822898864746094,49.029998779296875,47.35860061645508,49.029998779296875,20.152494430541992,1072691.0
2000-01-27,49.12289810180664,51.16579818725586,48.937198638916016,48.937198638916016,20.114341735839844,1639889.0
2000-01-28,50.14440155029297,50.23720169067383,48.287200927734375,48.287200927734375,19.847183227539062,903081.0
2000-01-31,48.75149917602539,48.75149917602539,46.8942985534668,47.08000183105469,19.350994110107422,1170042.0
2000-02-01,47.08000183105469,49.4015007019043,47.08000183105469,49.21580123901367,20.22885513305664,1464571.0
2000-02-02,50.51580047607422,50.88719940185547,49.68009948730469,50.14440155029297,20.610532760620117,1010554.0
2000-02-03,50.608699798583984,53.394500732421875,50.608699798583984,53.11589813232422,21.831890106201172,1895005.0
2000-02-04,53.487300872802734,55.715999603271484,53.487300872802734,54.601600646972656,22.442548751831055,1536400.0
2000-02-07,54.78739929199219,55.25170135498047,53.30160140991211,53.85879898071289,22.137245178222656,651842.0
2000-02-08,54.88019943237305,55.715999603271484,54.41590118408203,54.88019943237305,22.557064056396484,932049.0
2000-02-09,57.48030090332031,58.316001892089844,55.715999603271484,55.715999603271484,22.90059471130371,2004848.0
2000-02-10,57.1088981628418,58.037498474121094,56.45880126953125,57.85169982910156,23.77841567993164,1197179.0
2000-02-11,58.965999603271484,59.6161003112793,57.57320022583008,58.6875,24.12195587158203,1141504.0
2000-02-14,59.337501525878906,59.89459991455078,58.6875,59.43040084838867,24.42731285095215,1090460.0
2000-02-15,59.244598388671875,59.244598388671875,57.29460144042969,58.13029861450195,23.89293098449707,1214733.0
2000-02-16,58.13029861450195,58.13029861450195,55.53020095825195,56.830299377441406,23.358596801757812,1077322.0
2000-02-17,56.64459991455078,57.29460144042969,56.180301666259766,56.180301666259766,23.091432571411133,586798.0
2000-02-18,56.180301666259766,56.64459991455078,54.5088005065918,55.715999603271484,22.90059471130371,875835.0
2000-02-21,56.64459991455078,56.64459991455078,53.85879898071289,55.715999603271484,22.90059471130371,1601229.0
2000-02-22,55.808799743652344,55.808799743652344,54.32310104370117,54.78739929199219,22.518917083740234,695025.0
2000-02-23,55.715999603271484,56.087398529052734,54.137298583984375,55.808799743652344,22.93874168395996,1126751.0
2000-02-24,57.57320022583008,57.7588996887207,56.45880126953125,56.64459991455078,23.28227424621582,1391666.0
2000-02-25,57.57320022583008,57.57320022583008,56.64459991455078,56.923099517822266,23.39675521850586,930111.0
